"unite_id","unite_cu","unite_nom","unite_adresse","unite_mail_actif","unite_tph","unite_dpt","unite_zpn","unite_cu_sup","mail_departement_actif","unite_id_anonym","horaire_ouverture","latitude_wgs84","longitude_wgs84"
"6756","2895","Brigade de proximité de Grésy-sur-Isère","594 Rue Longeraie 73460 GRESY SUR ISERE","cob.albertville@gendarmerie.interieur.gouv.fr","04 79 37 94 17","73","1","aucun","corg.ggd73@gendarmerie.interieur.gouv.fr","1009120","$Mercredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00","45.59486","6.25748"
"6757","2921","Brigade de proximité d'Alby-sur-Chéran","54 Allée La Combe 74540 ALBY SUR CHERAN","cob.rumilly@gendarmerie.interieur.gouv.fr","04 50 68 10 02","74","1","aucun","corg.ggd74@gendarmerie.interieur.gouv.fr","1009196","$Lundi : 8h00-12h00$Mercredi : 8h00-12h00 14h00-18h00$Samedi : 14h00-18h00","45.82038","6.02451"
"6758","4555","Brigade territoriale autonome du Beausset","Résidence Les Goubelets Boulevard du 11 Novembre 1918 83330 LE BEAUSSET","bta.le-beausset@gendarmerie.interieur.gouv.fr","04 94 98 70 05","83","1","aucun","corg.ggd83@gendarmerie.interieur.gouv.fr","1010293","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","43.19541","5.80531"
"4568","2851","Brigade de proximité de Balbigny","33 Rue du Four-à-Chaux 42510 BALBIGNY","cob.balbigny@gendarmerie.interieur.gouv.fr","04 77 28 10 36","42","1","aucun","corg.ggd42@gendarmerie.interieur.gouv.fr","1009047","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 14h00-18h00$Vendredi : 8h00-12h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","45.81832","4.19381"
"6117","3906","Brigade de proximité de Saint-Martin-en-Bresse","13 Rue des Combes 71620 ST MARTIN EN BRESSE","cob.st-germain-du-plain@gendarmerie.interieur.gouv.fr","03 85 47 73 45","71","1","aucun","corg.ggd71@gendarmerie.interieur.gouv.fr","1012876","Pas d'accueil du public","46.81534","5.06309"
"6116","3947","Brigade de proximité de Saint-Léger-sur-Dheune","9 Clos Gatosse 71510 ST LEGER SUR DHEUNE","cob.chagny@gendarmerie.interieur.gouv.fr","03 85 98 94 40","71","1","aucun","corg.ggd71@gendarmerie.interieur.gouv.fr","1012871","$Lundi : 8h00-12h00$Mercredi : 14h00-18h00$Vendredi : 14h00-18h00","46.84706","4.63816"
"4561","9070","Brigade de proximité de Bracieux","29 bis Rue de Candy 41250 BRACIEUX","cob.cour-cheverny@gendarmerie.interieur.gouv.fr","02 54 46 54 30","41","1","aucun","corg.ggd41@gendarmerie.interieur.gouv.fr","1008276","$Lundi : 14h00-18h00","47.54996","1.55013"
"4556","724","Brigade de proximité de La-Guerche-de-Bretagne","1 Rue du 11 novembre 35130 LA GUERCHE DE BRETAGNE","cob.la-guerche-de-bretagne@gendarmerie.interieur.gouv.fr","02 99 96 22 26","35","1","aucun","corg.ggd35@gendarmerie.interieur.gouv.fr","1006139","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","47.9411","-1.23494"
"4554","591","Brigade territoriale autonome d'Yvetot","23 Rue Edmond Labbé 76190 YVETOT","bta.yvetot@gendarmerie.interieur.gouv.fr","02 35 95 00 17","76","1","aucun","cog.ggd76@gendarmerie.interieur.gouv.fr","1006804","$Lundi : 8h00-12h00 14h00-19h00$Mardi : 8h00-12h00 14h00-19h00$Mercredi : 8h00-12h00 14h00-19h00$Jeudi : 8h00-12h00 14h00-19h00$Vendredi : 8h00-12h00 14h00-19h00$Samedi : 8h00-12h00 14h00-19h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","49.61762","0.75096"
"4530","1913","Brigade de proximité de Chef-Boutonne","1 Espace Mérovée 79110 CHEF BOUTONNE","cob.sauze-vaussais@gendarmerie.interieur.gouv.fr","05 49 29 80 05","79","1","aucun","corg.ggd79@gendarmerie.interieur.gouv.fr","1005635","$Lundi : 8h00-12h00$Mardi : 14h00-18h00$Samedi : 8h00-12h00","46.10395","-0.06858"
"6112","3867","Brigade de proximité de La-Charité-sur-Loire","94 Avenue du Maréchal Leclerc 58400 LA CHARITE SUR LOIRE","cob.la-charite-sur-loire@gendarmerie.interieur.gouv.fr","03 86 70 02 10","58","1","aucun","corg.ggd58@gendarmerie.interieur.gouv.fr","1012807","$Lundi : 8h00-12h00 14h00-19h00$Mardi : 8h00-12h00 14h00-19h00$Mercredi : 8h00-12h00 14h00-19h00$Jeudi : 8h00-12h00 14h00-19h00$Vendredi : 8h00-12h00 14h00-19h00$Samedi : 8h00-12h00 14h00-19h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","47.18842","3.01771"
"4538","1948","Brigade de proximité de Nieul","24 Rue des Vignes 87510 NIEUL","cob.aixe-sur-vienne@gendarmerie.interieur.gouv.fr","05 55 75 80 07","87","1","aucun","corg.ggd87@gendarmerie.interieur.gouv.fr","1005800","$Mercredi : 14h00-19h00$Samedi : 8h00-12h00","45.92343","1.17056"
"4534","1988","Brigade de proximité de Saint-Privat","1 Rue de la Saigne-Mezière 19220 ST PRIVAT","cob.argentat-sur-dordogne@gendarmerie.interieur.gouv.fr","05 55 28 22 06","19","1","aucun","corg.ggd19@gendarmerie.interieur.gouv.fr","1005835","$Mardi : 14h00-18h00$Vendredi : 14h00-18h00","45.13962","2.10004"
"5431","3597","Brigade territoriale autonome de Fismes","21 Route de Reims 51170 FISMES","bta.fismes@gendarmerie.interieur.gouv.fr","03 26 48 09 03","51","1","aucun","corg.ggd51@gendarmerie.interieur.gouv.fr","1012322","$Lundi : 8h00-12h00 14h00-19h00$Mardi : 8h00-12h00 14h00-19h00$Mercredi : 8h00-12h00 14h00-19h00$Jeudi : 8h00-12h00 14h00-19h00$Vendredi : 8h00-12h00 14h00-19h00$Samedi : 8h00-12h00 14h00-19h00$Dimanche : 9h00-12h00 15h00-19h00$Jours Fériés : 9h00-12h00 15h00-19h00","49.30757","3.69725"
"4497","4125","Brigade de proximité de Rioz","43 Rue Charles de Gaulle 70190 RIOZ","cob.rioz@gendarmerie.interieur.gouv.fr","03 84 91 80 15","70","1","aucun","corg.ggd70@gendarmerie.interieur.gouv.fr","1013270","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","47.42543","6.06966"
"4501","10721","Brigade territoriale autonome de Venelles","13 Rue de la Bergerie 13770 VENELLES","bta.venelles@gendarmerie.interieur.gouv.fr","04 42 54 25 70","13","1","aucun","corg.ggd13@gendarmerie.interieur.gouv.fr","1009944","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","43.60116","5.48742"
"4506","3661","Brigade de proximité de Grandpré","Rue Montflix 08250 GRANDPRE","cob.bairon-et-ses-environs@gendarmerie.interieur.gouv.fr","03 24 30 50 99","08","1","aucun","corg.ggd08@gendarmerie.interieur.gouv.fr","1012434","$Mardi : 14h00-18h00$Jeudi : 8h00-12h00","49.33981","4.86779"
"4505","2295","Brigade de proximité de Luzech","Lieu-dit La Grave 46140 LUZECH","cob.puy-l-eveque@gendarmerie.interieur.gouv.fr","05 65 20 10 17","46","1","aucun","corg.ggd46@gendarmerie.interieur.gouv.fr","1005031","$Lundi : 8h00-12h00$Mercredi : 8h00-12h00$Jours Fériés : 9h00-12h00","44.48026","1.27839"
"4320","31462","Brigade de proximité Le-Tampon-Les-Trois-Mares","26 Chemin Mazeau 97430 LE TAMPON","cob.le-tampon@gendarmerie.interieur.gouv.fr","+262 2 62 71 17 47","974","1","aucun","corg.boe.comgendre@gendarmerie.interieur.gouv.fr","1002326","Pas d'accueil du public","-21.258978","55.506924"
"6062","1624","Brigade de proximité de Duras","Route de Sainte-Foy-La-Grande 47120 DURAS","cob.miramont-de-guyenne@gendarmerie.interieur.gouv.fr","05 53 20 57 65","47","1","aucun","corg.ggd47@gendarmerie.interieur.gouv.fr","1004361","Pas d'accueil du public","44.67754","0.18889"
"6063","1008","Brigade de proximité de Villedieu-les-Poêles-Rouffigny","40 Route de Caen VILLEDIEU LES POELES 50800 VILLEDIEU LES POELES ROUFFIGNY","cob.villedieu-les-poeles-rouffigny@gendarmerie.interieur.gouv.fr","02 33 69 29 50","50","1","aucun","corg.ggd50@gendarmerie.interieur.gouv.fr","1007130","$Lundi : 8h00-12h00 14h00-19h00$Mardi : 8h00-12h00 14h00-19h00$Mercredi : 8h00-12h00 14h00-19h00$Jeudi : 8h00-12h00 14h00-19h00$Vendredi : 8h00-12h00 14h00-19h00$Samedi : 8h00-12h00 14h00-19h00$Dimanche : 9h00-12h00 15h00-19h00$Jours Fériés : 9h00-12h00 15h00-19h00","48.84356","-1.21611"
"6110","3481","Brigade de proximité de Saverne","Caserne Moll 29A Rue Saint-Nicolas 67700 SAVERNE","cob.saverne@gendarmerie.interieur.gouv.fr","03 88 91 19 12","67","1","aucun","corg.ggd67@gendarmerie.interieur.gouv.fr","1012052","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","48.73562","7.37079"
"6086","4422","Brigade de proximité de Veynes","57 Rue du Docteur Caral 05400 VEYNES","cob.veynes@gendarmerie.interieur.gouv.fr","04 92 57 23 30","05","1","aucun","corg.ggd05@gendarmerie.interieur.gouv.fr","1010117","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00","44.52886","5.81615"
"6087","58025","Brigade territoriale autonome de Rettel","1 Rue du Chêne 57480 RETTEL","bta.rettel@gendarmerie.interieur.gouv.fr","03 82 83 70 01","57","1","aucun","corg.ggd57@gendarmerie.interieur.gouv.fr","1011508","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","49.43767","6.33151"
"4485","1667","Brigade de proximité de Morlaàs","Rue Antoine de Saint-Exupéry 64160 MORLAAS","cob.morlaas@gendarmerie.interieur.gouv.fr","05 59 33 59 70","64","1","aucun","corg.ggd64@gendarmerie.interieur.gouv.fr","1004428","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","43.338737","-0.250659"
"4486","1141","Brigade de proximité de Blain","51 bis Rue de Redon 44130 BLAIN","cob.blain@gendarmerie.interieur.gouv.fr","02 40 79 00 17","44","1","aucun","cog.ggd44@gendarmerie.interieur.gouv.fr","1007361","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","47.47846","-1.77119"
"5005","7970","Brigade de proximité de Montlouis-sur-Loire","50 Rue de la Frelonnerie 37270 MONTLOUIS SUR LOIRE","cob.montlouis-sur-loire@gendarmerie.interieur.gouv.fr","02 47 45 64 30","37","1","aucun","corg.ggd37@gendarmerie.interieur.gouv.fr","1008207","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","47.37832","0.82058"
"4478","3850","Brigade de proximité de Cercy-la-Tour","22 bis Route de Châtillon-en-Bazois 58340 CERCY LA TOUR","cob.decize@gendarmerie.interieur.gouv.fr","03 86 50 08 00","58","1","aucun","corg.ggd58@gendarmerie.interieur.gouv.fr","1012766","$Jeudi : 8h00-12h00","46.87189","3.6491"
"4479","3852","Brigade de proximité de Luzy","Route de Fours 58170 LUZY","cob.chateau-chinon-ville@gendarmerie.interieur.gouv.fr","03 86 30 02 10","58","1","aucun","corg.ggd58@gendarmerie.interieur.gouv.fr","1012783","$Lundi : 8h00-12h00$Vendredi : 8h00-12h00","46.78915","3.96236"
"6107","3851","Brigade de proximité de Châtillon-en-Bazois","11 Quartier des Vignes 58110 CHATILLON EN BAZOIS","cob.st-saulge@gendarmerie.interieur.gouv.fr","03 86 84 14 84","58","1","aucun","corg.ggd58@gendarmerie.interieur.gouv.fr","1012792","$Jeudi : 8h00-12h00","47.05652","3.65704"
"6106","3859","Brigade de proximité de Corbigny","Route de Saint-Saulge 58800 CORBIGNY","cob.corbigny@gendarmerie.interieur.gouv.fr","03 86 20 08 90","58","1","aucun","corg.ggd58@gendarmerie.interieur.gouv.fr","1012787","$Lundi : 8h00-12h00 14h00-19h00$Mardi : 8h00-12h00 14h00-19h00$Mercredi : 8h00-12h00 14h00-19h00$Jeudi : 8h00-12h00 14h00-19h00$Vendredi : 8h00-12h00 14h00-19h00$Samedi : 8h00-12h00 14h00-19h00$Dimanche : 9h00-12h00 15h00-19h00$Jours Fériés : 9h00-12h00 15h00-19h00","47.25016","3.67369"
"4473","8389","Brigade territoriale autonome de Saint-Orens-de-Gameville","2 Rue Caroline Aigle 31650 ST ORENS DE GAMEVILLE","bta.st-orens-de-gameville@gendarmerie.interieur.gouv.fr","05 62 88 45 80","31","1","aucun","cog.ggd31@gendarmerie.interieur.gouv.fr","1004763","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","43.545174","1.536558"
"4469","2701","Brigade territoriale autonome de Chatuzange-le-Goubet","35 Rue du Vercors 26300 CHATUZANGE LE GOUBET","bta.chatuzange-le-goubet@gendarmerie.interieur.gouv.fr","04 75 70 03 37","26","1","aucun","corg.ggd26@gendarmerie.interieur.gouv.fr","1008821","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","45.03366","5.075947"
"6367","1707","Brigade de proximité de Laruns","Avenue de la Gare 64440 LARUNS","cob.laruns@gendarmerie.interieur.gouv.fr","05 59 05 49 87","64","1","aucun","corg.ggd64@gendarmerie.interieur.gouv.fr","1004479","$Lundi : 8h00-12h00$Mardi : 14h00-18h00$Mercredi : 8h00-12h00$Jeudi : 14h00-18h00$Vendredi : 14h00-18h00$Samedi : 8h00-12h00$Dimanche : 15h00-18h00","42.98832","-0.42285"
"4472","11614","Brigade de proximité de Marignier","45 Rue des Poiriers 74970 MARIGNIER","cob.marignier@gendarmerie.interieur.gouv.fr","04 50 89 57 20","74","1","aucun","corg.ggd74@gendarmerie.interieur.gouv.fr","1009212","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 9h00-12h00 15h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","46.08174","6.50391"
"6105","3840","Brigade territoriale autonome de Marzy","100 Avenue du Chasnay 58180 MARZY","bta.marzy@gendarmerie.interieur.gouv.fr","03 86 90 77 10","58","1","aucun","corg.ggd58@gendarmerie.interieur.gouv.fr","1012777","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","47.008316","3.0843081"
"4503","2107","Brigade de proximité de Bagnères-de-Luchon","28 Rue Clément Ader 31110 BAGNERES DE LUCHON","cob.bagneres-de-luchon@gendarmerie.interieur.gouv.fr","05 61 79 00 17","31","1","aucun","cog.ggd31@gendarmerie.interieur.gouv.fr","1004746","$Lundi : 8h00-18h00$Mardi : 8h00-18h00$Mercredi : 8h00-18h00$Jeudi : 8h00-18h00$Vendredi : 8h00-18h00$Samedi : 8h00-18h00$Dimanche : 9h00-18h00$Jours Fériés : 9h00-18h00","42.80035","0.59759"
"4463","1174","Brigade de proximité de Saint-Gildas-des-Bois","4 Route de Missillac 44530 ST GILDAS DES BOIS","cob.pontchateau@gendarmerie.interieur.gouv.fr","02 40 01 40 14","44","1","aucun","cog.ggd44@gendarmerie.interieur.gouv.fr","1007414","$Lundi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00","47.51509","-2.04417"
"6353","1635","Brigade de proximité de Damazan","Route de Buzet 47160 DAMAZAN","cob.casteljaloux@gendarmerie.interieur.gouv.fr","05 53 84 88 75","47","1","aucun","corg.ggd47@gendarmerie.interieur.gouv.fr","1004373","$Mardi : 8h00-12h00$Samedi : 14h00-18h00","44.28734","0.27625"
"6352","1619","Brigade territoriale autonome de Marmande","40 Boulevard Meyniel 47200 MARMANDE","bta.marmande@gendarmerie.interieur.gouv.fr","05 53 64 83 00","47","1","aucun","corg.ggd47@gendarmerie.interieur.gouv.fr","1004358","$Lundi : 8h00-12h00 14h00-19h00$Mardi : 8h00-12h00 14h00-19h00$Mercredi : 8h00-12h00 14h00-19h00$Jeudi : 8h00-12h00 14h00-19h00$Vendredi : 8h00-12h00 14h00-19h00$Samedi : 8h00-12h00 14h00-18h30$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","44.50374","0.16206"
"5637","1630","Brigade de proximité de Tonneins","56 bis Rue Gambetta 47400 TONNEINS","cob.tonneins@gendarmerie.interieur.gouv.fr","05 53 88 30 20","47","1","aucun","corg.ggd47@gendarmerie.interieur.gouv.fr","1004364","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","44.39193","0.31123"
"5638","1255","Brigade de proximité de Cossé-le-Vivien","21 Avenue Paul Bigeon 53230 COSSE LE VIVIEN","cob.craon@gendarmerie.interieur.gouv.fr","02 43 98 69 09","53","1","aucun","corg.ggd53@gendarmerie.interieur.gouv.fr","1007566","$Mercredi : 8h00-12h00","47.95025","-0.90753"
"5639","117","Brigade territoriale autonome d'Annoeullin","500 Chemin Desnoulet 59112 ANNOEULLIN","bta.annoeullin@gendarmerie.interieur.gouv.fr","03 20 85 56 76","59","1","aucun","corg.ggd59@gendarmerie.interieur.gouv.fr","1013544","$Lundi : 14h00-19h00$Mardi : 8h00-12h00 14h00-19h00$Mercredi : 8h00-12h00 14h00-19h00$Jeudi : 8h00-12h00 14h00-19h00$Vendredi : 8h00-12h00 14h00-19h00$Samedi : 8h00-12h00 14h00-19h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","50.52076","2.92679"
"5640","118","Brigade territoriale autonome de La-Bassée","1 Rue Pierre et Marie Curie 59480 LA BASSEE","bta.la-bassee@gendarmerie.interieur.gouv.fr","03 20 29 01 69","59","1","aucun","corg.ggd59@gendarmerie.interieur.gouv.fr","1013546","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","50.53858","2.81217"
"5641","159","Brigade territoriale autonome de Quesnoy-sur-Deûle","49 Rue de Verlinghem 59890 QUESNOY SUR DEULE","bta.quesnoy-sur-deule@gendarmerie.interieur.gouv.fr","03 20 78 90 44","59","1","aucun","corg.ggd59@gendarmerie.interieur.gouv.fr","1013548","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","50.7074","2.99984"
"6099","3788","Brigade territoriale autonome d'Arc-sur-Tille","28 Rue de Dijon 21560 ARC SUR TILLE","bta.arc-sur-tille@gendarmerie.interieur.gouv.fr","03 80 37 01 23","21","1","aucun","cog.ggd21@gendarmerie.interieur.gouv.fr","1012694","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","47.34504","5.19012"
"6098","3810","Brigade de proximité de Seurre","101 bis Grande Rue du Faubourg Saint-Georges 21250 SEURRE","cob.st-jean-de-losne@gendarmerie.interieur.gouv.fr","03 80 20 41 54","21","1","aucun","cog.ggd21@gendarmerie.interieur.gouv.fr","1012709","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00","46.9908","5.14894"
"6093","3408","Brigade de proximité de Bulgnéville","940 Rue Sainte-Anne 88140 BULGNEVILLE","cob.vittel@gendarmerie.interieur.gouv.fr","03 29 09 11 17","88","1","aucun","corg.ggd88@gendarmerie.interieur.gouv.fr","1011708","$Mercredi : 8h00-12h00 14h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","48.20139","5.84121"
"5383","3470","Brigade territoriale autonome de Rosheim","2 Rue des Prunelles 67560 ROSHEIM","bta.rosheim@gendarmerie.interieur.gouv.fr","03 88 50 40 12","67","1","aucun","corg.ggd67@gendarmerie.interieur.gouv.fr","1012039","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","48.49593","7.47551"
"5381","3411","Brigade de proximité de Lamarche","1 Avenue des Tilleuls 88320 LAMARCHE","cob.darney@gendarmerie.interieur.gouv.fr","03 29 09 50 17","88","1","aucun","corg.ggd88@gendarmerie.interieur.gouv.fr","1011702","$Lundi : 8h00-12h00$Mercredi : 8h00-12h00$Samedi : 8h00-12h00","48.06724","5.7774"
"5382","3459","Brigade territoriale autonome d'Obernai","39 Avenue des Roselières 67210 OBERNAI","bta.obernai@gendarmerie.interieur.gouv.fr","03 88 95 51 90","67","1","aucun","corg.ggd67@gendarmerie.interieur.gouv.fr","1012038","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","48.45939","7.50383"
